
NOTICE: Existing SQLite export found: report_nsys_v2.sqlite
        It is assumed file was previously exported from: report_nsys_v2.nsys-rep
        Consider using --force-export=true if needed.

Processing [report_nsys_v2.sqlite] with [/usr/local/cuda-13.1/nsight-systems-2025.5.2/host-linux-x64/reports/nvtx_pushpop_trace.py]... 
Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
5634519401,5634531481,12080,0,12080,:MatMult,189126,189126,1,0,96812,92582,:92582:96812,--:MatMult
5634531931,5634734564,202633,0,202633,:VecTDot,189126,189126,1,0,96813,92582,:92582:96813,--:VecTDot
5634735124,5634740894,5770,0,5770,:VecAXPY,189126,189126,1,0,96814,92582,:92582:96814,--:VecAXPY
5634741334,5634746305,4971,0,4971,:VecAXPY,189126,189126,1,0,96815,92582,:92582:96815,--:VecAXPY
5634746805,5634757105,10300,9320,980,:PCApply,189126,189126,1,1,96816,92582,:92582:96816,--:PCApply
5634747435,5634756755,9320,8170,1150,:VecPointwiseMult,189126,189126,2,1,96817,96816,:92582:96816:96817,----:VecPointwiseMult
5634748145,5634756315,8170,0,8170,CCCL:thrust::transform,189126,189126,3,0,96818,96817,:92582:96816:96817:96818,------CCCL:thrust::transform
5634757655,5634836316,78661,0,78661,:VecNorm,189126,189126,1,0,96819,92582,:92582:96819,--:VecNorm
5634837096,5634882587,45491,0,45491,:VecTDot,189126,189126,1,0,96820,92582,:92582:96820,--:VecTDot
5634883127,5634893667,10540,0,10540,:VecAYPX,189126,189126,1,0,96821,92582,:92582:96821,--:VecAYPX
5634894177,5634905387,11210,0,11210,:MatMult,189126,189126,1,0,96822,92582,:92582:96822,--:MatMult
5634905787,5635108350,202563,0,202563,:VecTDot,189126,189126,1,0,96823,92582,:92582:96823,--:VecTDot
5635108870,5635116810,7940,0,7940,:VecAXPY,189126,189126,1,0,96824,92582,:92582:96824,--:VecAXPY
5635117210,5635122630,5420,0,5420,:VecAXPY,189126,189126,1,0,96825,92582,:92582:96825,--:VecAXPY
5635123200,5635133430,10230,9270,960,:PCApply,189126,189126,1,1,96826,92582,:92582:96826,--:PCApply
5635123850,5635133120,9270,8110,1160,:VecPointwiseMult,189126,189126,2,1,96827,96826,:92582:96826:96827,----:VecPointwiseMult
5635124540,5635132650,8110,0,8110,CCCL:thrust::transform,189126,189126,3,0,96828,96827,:92582:96826:96827:96828,------CCCL:thrust::transform
5635133900,5635209012,75112,0,75112,:VecNorm,189126,189126,1,0,96829,92582,:92582:96829,--:VecNorm
5635209752,5635255392,45640,0,45640,:VecTDot,189126,189126,1,0,96830,92582,:92582:96830,--:VecTDot
5635255842,5635266492,10650,0,10650,:VecAYPX,189126,189126,1,0,96831,92582,:92582:96831,--:VecAYPX
5635266972,5635280363,13391,0,13391,:MatMult,189126,189126,1,0,96832,92582,:92582:96832,--:MatMult
5635280783,5635476286,195503,0,195503,:VecTDot,189126,189126,1,0,96833,92582,:92582:96833,--:VecTDot
5635476986,5635484376,7390,0,7390,:VecAXPY,189126,189126,1,0,96834,92582,:92582:96834,--:VecAXPY
5635484806,5635490096,5290,0,5290,:VecAXPY,189126,189126,1,0,96835,92582,:92582:96835,--:VecAXPY
5635490676,5635501736,11060,10110,950,:PCApply,189126,189126,1,1,96836,92582,:92582:96836,--:PCApply
5635491306,5635501416,10110,8910,1200,:VecPointwiseMult,189126,189126,2,1,96837,96836,:92582:96836:96837,----:VecPointwiseMult
5635492046,5635500956,8910,0,8910,CCCL:thrust::transform,189126,189126,3,0,96838,96837,:92582:96836:96837:96838,------CCCL:thrust::transform
5635502236,5635577957,75721,0,75721,:VecNorm,189126,189126,1,0,96839,92582,:92582:96839,--:VecNorm
5635578887,5635626798,47911,0,47911,:VecTDot,189126,189126,1,0,96840,92582,:92582:96840,--:VecTDot
5635627448,5635638128,10680,0,10680,:VecAYPX,189126,189126,1,0,96841,92582,:92582:96841,--:VecAYPX
5635638628,5635650668,12040,0,12040,:MatMult,189126,189126,1,0,96842,92582,:92582:96842,--:MatMult
5635651138,5635853721,202583,0,202583,:VecTDot,189126,189126,1,0,96843,92582,:92582:96843,--:VecTDot
5635854311,5635860131,5820,0,5820,:VecAXPY,189126,189126,1,0,96844,92582,:92582:96844,--:VecAXPY
5635860551,5635865961,5410,0,5410,:VecAXPY,189126,189126,1,0,96845,92582,:92582:96845,--:VecAXPY
5635866531,5635876492,9961,9021,940,:PCApply,189126,189126,1,1,96846,92582,:92582:96846,--:PCApply
5635867171,5635876192,9021,7841,1180,:VecPointwiseMult,189126,189126,2,1,96847,96846,:92582:96846:96847,----:VecPointwiseMult
5635867841,5635875682,7841,0,7841,CCCL:thrust::transform,189126,189126,3,0,96848,96847,:92582:96846:96847:96848,------CCCL:thrust::transform
5635876802,5635952163,75361,0,75361,:VecNorm,189126,189126,1,0,96849,92582,:92582:96849,--:VecNorm
5635952913,5635997853,44940,0,44940,:VecTDot,189126,189126,1,0,96850,92582,:92582:96850,--:VecTDot
5635998413,5636008784,10371,0,10371,:VecAYPX,189126,189126,1,0,96851,92582,:92582:96851,--:VecAYPX
5636009104,5636020054,10950,0,10950,:MatMult,189126,189126,1,0,96852,92582,:92582:96852,--:MatMult
5636020464,5636225927,205463,0,205463,:VecTDot,189126,189126,1,0,96853,92582,:92582:96853,--:VecTDot
5636226537,5636233157,6620,0,6620,:VecAXPY,189126,189126,1,0,96854,92582,:92582:96854,--:VecAXPY
5636233547,5636238627,5080,0,5080,:VecAXPY,189126,189126,1,0,96855,92582,:92582:96855,--:VecAXPY
5636239217,5636254337,15120,9940,5180,:PCApply,189126,189126,1,1,96856,92582,:92582:96856,--:PCApply
5636243987,5636253927,9940,8610,1330,:VecPointwiseMult,189126,189126,2,1,96857,96856,:92582:96856:96857,----:VecPointwiseMult
5636244847,5636253457,8610,0,8610,CCCL:thrust::transform,189126,189126,3,0,96858,96857,:92582:96856:96857:96858,------CCCL:thrust::transform
5636254857,5636330488,75631,0,75631,:VecNorm,189126,189126,1,0,96859,92582,:92582:96859,--:VecNorm
5636331208,5636375729,44521,0,44521,:VecTDot,189126,189126,1,0,96860,92582,:92582:96860,--:VecTDot
5636376559,5636387599,11040,0,11040,:VecAYPX,189126,189126,1,0,96861,92582,:92582:96861,--:VecAYPX
5636388129,5636401829,13700,0,13700,:MatMult,189126,189126,1,0,96862,92582,:92582:96862,--:MatMult
5636402259,5636598272,196013,0,196013,:VecTDot,189126,189126,1,0,96863,92582,:92582:96863,--:VecTDot
5636598982,5636604913,5931,0,5931,:VecAXPY,189126,189126,1,0,96864,92582,:92582:96864,--:VecAXPY
5636605313,5636610453,5140,0,5140,:VecAXPY,189126,189126,1,0,96865,92582,:92582:96865,--:VecAXPY
5636611013,5636621213,10200,9220,980,:PCApply,189126,189126,1,1,96866,92582,:92582:96866,--:PCApply
5636611653,5636620873,9220,8050,1170,:VecPointwiseMult,189126,189126,2,1,96867,96866,:92582:96866:96867,----:VecPointwiseMult
5636612363,5636620413,8050,0,8050,CCCL:thrust::transform,189126,189126,3,0,96868,96867,:92582:96866:96867:96868,------CCCL:thrust::transform
5636621733,5636701174,79441,0,79441,:VecNorm,189126,189126,1,0,96869,92582,:92582:96869,--:VecNorm
5636701914,5636752395,50481,0,50481,:VecTDot,189126,189126,1,0,96870,92582,:92582:96870,--:VecTDot
5636753075,5636764245,11170,0,11170,:VecAYPX,189126,189126,1,0,96871,92582,:92582:96871,--:VecAYPX
5636764775,5636776365,11590,0,11590,:MatMult,189126,189126,1,0,96872,92582,:92582:96872,--:MatMult
5636776795,5636978148,201353,0,201353,:VecTDot,189126,189126,1,0,96873,92582,:92582:96873,--:VecTDot
5636978558,5636984218,5660,0,5660,:VecAXPY,189126,189126,1,0,96874,92582,:92582:96874,--:VecAXPY
5636984618,5636989668,5050,0,5050,:VecAXPY,189126,189126,1,0,96875,92582,:92582:96875,--:VecAXPY
5636990268,5637000948,10680,9660,1020,:PCApply,189126,189126,1,1,96876,92582,:92582:96876,--:PCApply
5636990848,5637000508,9660,8220,1440,:VecPointwiseMult,189126,189126,2,1,96877,96876,:92582:96876:96877,----:VecPointwiseMult
5636991598,5636999818,8220,0,8220,CCCL:thrust::transform,189126,189126,3,0,96878,96877,:92582:96876:96877:96878,------CCCL:thrust::transform
5637001579,5637077720,76141,0,76141,:VecNorm,189126,189126,1,0,96879,92582,:92582:96879,--:VecNorm
5637078480,5637124310,45830,0,45830,:VecTDot,189126,189126,1,0,96880,92582,:92582:96880,--:VecTDot
5637124850,5637134731,9881,0,9881,:VecAYPX,189126,189126,1,0,96881,92582,:92582:96881,--:VecAYPX
5637135041,5637145971,10930,0,10930,:MatMult,189126,189126,1,0,96882,92582,:92582:96882,--:MatMult
5637146381,5637352174,205793,0,205793,:VecTDot,189126,189126,1,0,96883,92582,:92582:96883,--:VecTDot
5637352774,5637358844,6070,0,6070,:VecAXPY,189126,189126,1,0,96884,92582,:92582:96884,--:VecAXPY
5637359244,5637365534,6290,0,6290,:VecAXPY,189126,189126,1,0,96885,92582,:92582:96885,--:VecAXPY
5637366064,5637376404,10340,9410,930,:PCApply,189126,189126,1,1,96886,92582,:92582:96886,--:PCApply
5637366684,5637376094,9410,8130,1280,:VecPointwiseMult,189126,189126,2,1,96887,96886,:92582:96886:96887,----:VecPointwiseMult
5637367504,5637375634,8130,0,8130,CCCL:thrust::transform,189126,189126,3,0,96888,96887,:92582:96886:96887:96888,------CCCL:thrust::transform
5637376904,5637450105,73201,0,73201,:VecNorm,189126,189126,1,0,96889,92582,:92582:96889,--:VecNorm
5637450955,5637498066,47111,0,47111,:VecTDot,189126,189126,1,0,96890,92582,:92582:96890,--:VecTDot
5637498646,5637509206,10560,0,10560,:VecAYPX,189126,189126,1,0,96891,92582,:92582:96891,--:VecAYPX
5637509706,5637524176,14470,0,14470,:MatMult,189126,189126,1,0,96892,92582,:92582:96892,--:MatMult
5637524556,5637727839,203283,0,203283,:VecTDot,189126,189126,1,0,96893,92582,:92582:96893,--:VecTDot
5637728399,5637734160,5761,0,5761,:VecAXPY,189126,189126,1,0,96894,92582,:92582:96894,--:VecAXPY
5637734540,5637739560,5020,0,5020,:VecAXPY,189126,189126,1,0,96895,92582,:92582:96895,--:VecAXPY
5637740140,5637750460,10320,9410,910,:PCApply,189126,189126,1,1,96896,92582,:92582:96896,--:PCApply
5637740730,5637750140,9410,8230,1180,:VecPointwiseMult,189126,189126,2,1,96897,96896,:92582:96896:96897,----:VecPointwiseMult
5637741470,5637749700,8230,0,8230,CCCL:thrust::transform,189126,189126,3,0,96898,96897,:92582:96896:96897:96898,------CCCL:thrust::transform
5637750980,5637826201,75221,0,75221,:VecNorm,189126,189126,1,0,96899,92582,:92582:96899,--:VecNorm
5637826791,5637891172,64381,0,64381,:VecTDot,189126,189126,1,0,96900,92582,:92582:96900,--:VecTDot
5637891922,5637904262,12340,0,12340,:VecAYPX,189126,189126,1,0,96901,92582,:92582:96901,--:VecAYPX
5637904772,5637915742,10970,0,10970,:MatMult,189126,189126,1,0,96902,92582,:92582:96902,--:MatMult
5637916172,5638119145,202973,0,202973,:VecTDot,189126,189126,1,0,96903,92582,:92582:96903,--:VecTDot
5638119555,5638125195,5640,0,5640,:VecAXPY,189126,189126,1,0,96904,92582,:92582:96904,--:VecAXPY
5638125625,5638130776,5151,0,5151,:VecAXPY,189126,189126,1,0,96905,92582,:92582:96905,--:VecAXPY
5638131356,5638141666,10310,9330,980,:PCApply,189126,189126,1,1,96906,92582,:92582:96906,--:PCApply
5638132006,5638141336,9330,8190,1140,:VecPointwiseMult,189126,189126,2,1,96907,96906,:92582:96906:96907,----:VecPointwiseMult
5638132696,5638140886,8190,0,8190,CCCL:thrust::transform,189126,189126,3,0,96908,96907,:92582:96906:96907:96908,------CCCL:thrust::transform
5638142046,5638219507,77461,0,77461,:VecNorm,189126,189126,1,0,96909,92582,:92582:96909,--:VecNorm
5638220537,5638266898,46361,0,46361,:VecTDot,189126,189126,1,0,96910,92582,:92582:96910,--:VecTDot
5638267518,5638279568,12050,0,12050,:VecAYPX,189126,189126,1,0,96911,92582,:92582:96911,--:VecAYPX
5638280298,5638291258,10960,0,10960,:MatMult,189126,189126,1,0,96912,92582,:92582:96912,--:MatMult
5638291918,5638497741,205823,0,205823,:VecTDot,189126,189126,1,0,96913,92582,:92582:96913,--:VecTDot
5638498941,5638506461,7520,0,7520,:VecAXPY,189126,189126,1,0,96914,92582,:92582:96914,--:VecAXPY
5638507411,5638513401,5990,0,5990,:VecAXPY,189126,189126,1,0,96915,92582,:92582:96915,--:VecAXPY
5638514511,5638527771,13260,11300,1960,:PCApply,189126,189126,1,1,96916,92582,:92582:96916,--:PCApply
5638515951,5638527251,11300,9360,1940,:VecPointwiseMult,189126,189126,2,1,96917,96916,:92582:96916:96917,----:VecPointwiseMult
5638517081,5638526441,9360,0,9360,CCCL:thrust::transform,189126,189126,3,0,96918,96917,:92582:96916:96917:96918,------CCCL:thrust::transform
5638528532,5638603633,75101,0,75101,:VecNorm,189126,189126,1,0,96919,92582,:92582:96919,--:VecNorm
5638604573,5638656113,51540,0,51540,:VecTDot,189126,189126,1,0,96920,92582,:92582:96920,--:VecTDot
5638656923,5638669644,12721,0,12721,:VecAYPX,189126,189126,1,0,96921,92582,:92582:96921,--:VecAYPX
5638670174,5638682584,12410,0,12410,:MatMult,189126,189126,1,0,96922,92582,:92582:96922,--:MatMult
5638683054,5638877667,194613,0,194613,:VecTDot,189126,189126,1,0,96923,92582,:92582:96923,--:VecTDot
5638878207,5638884057,5850,0,5850,:VecAXPY,189126,189126,1,0,96924,92582,:92582:96924,--:VecAXPY
5638884487,5638889537,5050,0,5050,:VecAXPY,189126,189126,1,0,96925,92582,:92582:96925,--:VecAXPY
5638890077,5638900287,10210,9280,930,:PCApply,189126,189126,1,1,96926,92582,:92582:96926,--:PCApply
5638890677,5638899957,9280,8180,1100,:VecPointwiseMult,189126,189126,2,1,96927,96926,:92582:96926:96927,----:VecPointwiseMult
5638891367,5638899547,8180,0,8180,CCCL:thrust::transform,189126,189126,3,0,96928,96927,:92582:96926:96927:96928,------CCCL:thrust::transform
5638900807,5638974868,74061,0,74061,:VecNorm,189126,189126,1,0,96929,92582,:92582:96929,--:VecNorm
5638975628,5639024819,49191,0,49191,:VecTDot,189126,189126,1,0,96930,92582,:92582:96930,--:VecTDot
5639025409,5639035499,10090,0,10090,:VecAYPX,189126,189126,1,0,96931,92582,:92582:96931,--:VecAYPX
5639035829,5639060130,24301,0,24301,:MatMult,189126,189126,1,0,96932,92582,:92582:96932,--:MatMult
5639060540,5639264703,204163,0,204163,:VecTDot,189126,189126,1,0,96933,92582,:92582:96933,--:VecTDot
5639265293,5639272363,7070,0,7070,:VecAXPY,189126,189126,1,0,96934,92582,:92582:96934,--:VecAXPY
5639272783,5639277973,5190,0,5190,:VecAXPY,189126,189126,1,0,96935,92582,:92582:96935,--:VecAXPY
5639278543,5639291753,13210,12560,650,:PCApply,189126,189126,1,1,96936,92582,:92582:96936,--:PCApply
5639279003,5639291563,12560,11530,1030,:VecPointwiseMult,189126,189126,2,1,96937,96936,:92582:96936:96937,----:VecPointwiseMult
5639279693,5639291223,11530,0,11530,CCCL:thrust::transform,189126,189126,3,0,96938,96937,:92582:96936:96937:96938,------CCCL:thrust::transform
5639292073,5639368734,76661,0,76661,:VecNorm,189126,189126,1,0,96939,92582,:92582:96939,--:VecNorm
5639369474,5639424975,55501,0,55501,:VecTDot,189126,189126,1,0,96940,92582,:92582:96940,--:VecTDot
5639425625,5639437925,12300,0,12300,:VecAYPX,189126,189126,1,0,96941,92582,:92582:96941,--:VecAYPX
5639438415,5639449455,11040,0,11040,:MatMult,189126,189126,1,0,96942,92582,:92582:96942,--:MatMult
5639449885,5639647688,197803,0,197803,:VecTDot,189126,189126,1,0,96943,92582,:92582:96943,--:VecTDot
5639648278,5639654388,6110,0,6110,:VecAXPY,189126,189126,1,0,96944,92582,:92582:96944,--:VecAXPY
5639654778,5639659939,5161,0,5161,:VecAXPY,189126,189126,1,0,96945,92582,:92582:96945,--:VecAXPY
5639660499,5639670819,10320,9420,900,:PCApply,189126,189126,1,1,96946,92582,:92582:96946,--:PCApply
5639661059,5639670479,9420,8270,1150,:VecPointwiseMult,189126,189126,2,1,96947,96946,:92582:96946:96947,----:VecPointwiseMult
5639661779,5639670049,8270,0,8270,CCCL:thrust::transform,189126,189126,3,0,96948,96947,:92582:96946:96947:96948,------CCCL:thrust::transform
5639671329,5639745900,74571,0,74571,:VecNorm,189126,189126,1,0,96949,92582,:92582:96949,--:VecNorm
5639746660,5639792641,45981,0,45981,:VecTDot,189126,189126,1,0,96950,92582,:92582:96950,--:VecTDot
5639793191,5639807051,13860,0,13860,:VecAYPX,189126,189126,1,0,96951,92582,:92582:96951,--:VecAYPX
5639807541,5639818701,11160,0,11160,:MatMult,189126,189126,1,0,96952,92582,:92582:96952,--:MatMult
5639819141,5640022654,203513,0,203513,:VecTDot,189126,189126,1,0,96953,92582,:92582:96953,--:VecTDot
5640023184,5640028844,5660,0,5660,:VecAXPY,189126,189126,1,0,96954,92582,:92582:96954,--:VecAXPY
5640029254,5640034444,5190,0,5190,:VecAXPY,189126,189126,1,0,96955,92582,:92582:96955,--:VecAXPY
5640035014,5640044794,9780,8840,940,:PCApply,189126,189126,1,1,96956,92582,:92582:96956,--:PCApply
5640035594,5640044434,8840,7840,1000,:VecPointwiseMult,189126,189126,2,1,96957,96956,:92582:96956:96957,----:VecPointwiseMult
5640036324,5640044164,7840,0,7840,CCCL:thrust::transform,189126,189126,3,0,96958,96957,:92582:96956:96957:96958,------CCCL:thrust::transform
5640045264,5640121435,76171,0,76171,:VecNorm,189126,189126,1,0,96959,92582,:92582:96959,--:VecNorm
5640122085,5640169646,47561,0,47561,:VecTDot,189126,189126,1,0,96960,92582,:92582:96960,--:VecTDot
5640170186,5640180486,10300,0,10300,:VecAYPX,189126,189126,1,0,96961,92582,:92582:96961,--:VecAYPX
5640180826,5640191607,10781,0,10781,:MatMult,189126,189126,1,0,96962,92582,:92582:96962,--:MatMult
5640192007,5640395980,203973,0,203973,:VecTDot,189126,189126,1,0,96963,92582,:92582:96963,--:VecTDot
5640396620,5640403200,6580,0,6580,:VecAXPY,189126,189126,1,0,96964,92582,:92582:96964,--:VecAXPY
5640403630,5640424050,20420,0,20420,:VecAXPY,189126,189126,1,0,96965,92582,:92582:96965,--:VecAXPY
5640424660,5640435970,11310,10320,990,:PCApply,189126,189126,1,1,96966,92582,:92582:96966,--:PCApply
5640425330,5640435650,10320,8950,1370,:VecPointwiseMult,189126,189126,2,1,96967,96966,:92582:96966:96967,----:VecPointwiseMult
5640426230,5640435180,8950,0,8950,CCCL:thrust::transform,189126,189126,3,0,96968,96967,:92582:96966:96967:96968,------CCCL:thrust::transform
5640436470,5640512471,76001,0,76001,:VecNorm,189126,189126,1,0,96969,92582,:92582:96969,--:VecNorm
5640513291,5640559592,46301,0,46301,:VecTDot,189126,189126,1,0,96970,92582,:92582:96970,--:VecTDot
5640560232,5640571132,10900,0,10900,:VecAYPX,189126,189126,1,0,96971,92582,:92582:96971,--:VecAYPX
5640571622,5640583442,11820,0,11820,:MatMult,189126,189126,1,0,96972,92582,:92582:96972,--:MatMult
5640583692,5640780985,197293,0,197293,:VecTDot,189126,189126,1,0,96973,92582,:92582:96973,--:VecTDot
5640781435,5640787246,5811,0,5811,:VecAXPY,189126,189126,1,0,96974,92582,:92582:96974,--:VecAXPY
5640787656,5640792926,5270,0,5270,:VecAXPY,189126,189126,1,0,96975,92582,:92582:96975,--:VecAXPY
5640793466,5640803496,10030,9080,950,:PCApply,189126,189126,1,1,96976,92582,:92582:96976,--:PCApply
5640794086,5640803166,9080,7940,1140,:VecPointwiseMult,189126,189126,2,1,96977,96976,:92582:96976:96977,----:VecPointwiseMult
5640794796,5640802736,7940,0,7940,CCCL:thrust::transform,189126,189126,3,0,96978,96977,:92582:96976:96977:96978,------CCCL:thrust::transform
5640804016,5640879597,75581,0,75581,:VecNorm,189126,189126,1,0,96979,92582,:92582:96979,--:VecNorm
5640880217,5640926828,46611,0,46611,:VecTDot,189126,189126,1,0,96980,92582,:92582:96980,--:VecTDot
5640927428,5640938108,10680,0,10680,:VecAYPX,189126,189126,1,0,96981,92582,:92582:96981,--:VecAYPX
5640938578,5640949678,11100,0,11100,:MatMult,189126,189126,1,0,96982,92582,:92582:96982,--:MatMult
5640950098,5641152951,202853,0,202853,:VecTDot,189126,189126,1,0,96983,92582,:92582:96983,--:VecTDot
5641153341,5641164281,10940,0,10940,:VecAXPY,189126,189126,1,0,96984,92582,:92582:96984,--:VecAXPY
5641164751,5641170041,5290,0,5290,:VecAXPY,189126,189126,1,0,96985,92582,:92582:96985,--:VecAXPY
5641170591,5641180961,10370,9560,810,:PCApply,189126,189126,1,1,96986,92582,:92582:96986,--:PCApply
5641171051,5641180611,9560,8400,1160,:VecPointwiseMult,189126,189126,2,1,96987,96986,:92582:96986:96987,----:VecPointwiseMult
5641171771,5641180171,8400,0,8400,CCCL:thrust::transform,189126,189126,3,0,96988,96987,:92582:96986:96987:96988,------CCCL:thrust::transform
5641181341,5641259153,77812,0,77812,:VecNorm,189126,189126,1,0,96989,92582,:92582:96989,--:VecNorm
5641259883,5641306163,46280,0,46280,:VecTDot,189126,189126,1,0,96990,92582,:92582:96990,--:VecTDot
5641306743,5641317874,11131,0,11131,:VecAYPX,189126,189126,1,0,96991,92582,:92582:96991,--:VecAYPX
5641318334,5641329394,11060,0,11060,:MatMult,189126,189126,1,0,96992,92582,:92582:96992,--:MatMult
5641329804,5641533927,204123,0,204123,:VecTDot,189126,189126,1,0,96993,92582,:92582:96993,--:VecTDot
5641534597,5641544617,10020,0,10020,:VecAXPY,189126,189126,1,0,96994,92582,:92582:96994,--:VecAXPY
5641545057,5641550677,5620,0,5620,:VecAXPY,189126,189126,1,0,96995,92582,:92582:96995,--:VecAXPY
5641551287,5641562707,11420,10450,970,:PCApply,189126,189126,1,1,96996,92582,:92582:96996,--:PCApply
5641551927,5641562377,10450,9190,1260,:VecPointwiseMult,189126,189126,2,1,96997,96996,:92582:96996:96997,----:VecPointwiseMult
5641552747,5641561937,9190,0,9190,CCCL:thrust::transform,189126,189126,3,0,96998,96997,:92582:96996:96997:96998,------CCCL:thrust::transform
5641563207,5641640088,76881,0,76881,:VecNorm,189126,189126,1,0,96999,92582,:92582:96999,--:VecNorm
5641640888,5641687029,46141,0,46141,:VecTDot,189126,189126,1,0,97000,92582,:92582:97000,--:VecTDot
5641687429,5641698089,10660,0,10660,:VecAYPX,189126,189126,1,0,97001,92582,:92582:97001,--:VecAYPX
5641698609,5641713219,14610,0,14610,:MatMult,189126,189126,1,0,97002,92582,:92582:97002,--:MatMult
5641713749,5641906342,192593,0,192593,:VecTDot,189126,189126,1,0,97003,92582,:92582:97003,--:VecTDot
5641906882,5641913442,6560,0,6560,:VecAXPY,189126,189126,1,0,97004,92582,:92582:97004,--:VecAXPY
